hour,service_name,region,deployment_version,request_count,error_count,auth_failure_count,timeout_count,avg_latency_ms,p95_latency_ms,cpu_usage,memory_usage,db_latency_ms,queue_lag,error_rate,auth_failure_rate
2026-06-26 01:00:00+00:00,api-gateway,us-east-1,2026.07.3,12,0,0,0,103.85666666666667,120.0915,52.6225,59.123333333333335,37.54666666666667,3.4774999999999996,0.0,0.0
2026-06-26 01:00:00+00:00,auth-service,us-west-2,2026.07.4,12,0,0,0,90.8625,112.62349999999999,47.335,54.943333333333335,23.104166666666668,1.8724999999999998,0.0,0.0
2026-06-26 01:00:00+00:00,database-service,us-west-2,2026.07.3,12,0,0,0,71.30416666666666,95.41199999999999,57.5525,61.994166666666665,27.429166666666664,1.1266666666666667,0.0,0.0
2026-06-26 01:00:00+00:00,notification-service,us-west-2,2026.07.2,12,0,0,0,103.87416666666667,122.77449999999999,42.43333333333333,51.00416666666666,15.4525,2.7616666666666667,0.0,0.0
2026-06-26 01:00:00+00:00,payment-service,us-east-1,2026.07.2,12,0,0,0,150.18916666666667,179.0,55.55416666666667,60.305,44.15833333333333,5.314166666666666,0.0,0.0
2026-06-26 01:00:00+00:00,recommendation-service,ap-south-1,2026.07.4,12,0,0,0,170.26416666666668,201.752,63.13249999999999,65.32666666666667,42.68333333333334,6.479166666666667,0.0,0.0
2026-06-26 01:00:00+00:00,worker-service,ap-south-1,2026.07.1,12,0,0,0,134.47083333333333,167.1575,55.08166666666667,55.958333333333336,34.03666666666667,9.571666666666667,0.0,0.0
2026-06-26 02:00:00+00:00,api-gateway,us-west-2,2026.07.3,12,0,0,0,105.88333333333333,131.6865,52.504999999999995,58.5025,38.10916666666667,3.82,0.0,0.0
2026-06-26 02:00:00+00:00,auth-service,eu-west-1,2026.07.4,12,0,0,0,91.88333333333333,121.64299999999999,48.4075,54.16833333333333,24.155,2.4633333333333334,0.0,0.0
2026-06-26 02:00:00+00:00,database-service,eu-west-1,2026.07.3,12,0,0,0,68.86,90.0085,57.729166666666664,62.86000000000001,26.925833333333333,1.1975,0.0,0.0
2026-06-26 02:00:00+00:00,notification-service,eu-west-1,2026.07.2,12,0,0,0,103.54083333333334,123.1815,44.48916666666667,48.8325,18.805833333333332,2.48,0.0,0.0
2026-06-26 02:00:00+00:00,payment-service,us-west-2,2026.07.2,12,0,0,0,150.00083333333333,170.272,56.19833333333333,60.02,46.855,4.465,0.0,0.0
2026-06-26 02:00:00+00:00,recommendation-service,us-east-1,2026.07.4,12,0,0,0,165.41583333333332,187.314,58.42083333333333,65.8025,42.1225,5.835,0.0,0.0
2026-06-26 02:00:00+00:00,worker-service,us-east-1,2026.07.1,12,0,0,0,123.46,141.26,53.56,57.9575,35.05083333333334,10.735,0.0,0.0
2026-06-26 03:00:00+00:00,api-gateway,eu-west-1,2026.07.3,12,0,0,0,115.7925,131.68699999999998,51.51333333333333,58.520833333333336,37.52916666666667,3.8333333333333335,0.0,0.0
2026-06-26 03:00:00+00:00,auth-service,ap-south-1,2026.07.4,12,0,0,0,103.26416666666667,130.501,47.36000000000001,53.74916666666667,24.854166666666668,2.6108333333333333,0.0,0.0
2026-06-26 03:00:00+00:00,database-service,ap-south-1,2026.07.3,12,0,0,0,76.6875,94.82149999999999,58.11833333333333,64.0775,26.56083333333333,0.9816666666666668,0.0,0.0
2026-06-26 03:00:00+00:00,notification-service,ap-south-1,2026.07.2,12,0,0,0,106.39666666666666,132.2715,43.44333333333333,48.1525,17.158333333333335,3.5941666666666667,0.0,0.0
2026-06-26 03:00:00+00:00,payment-service,eu-west-1,2026.07.2,12,0,0,0,148.36249999999998,163.9415,57.16916666666666,59.55083333333334,48.43083333333334,4.2124999999999995,0.0,0.0
2026-06-26 03:00:00+00:00,recommendation-service,us-west-2,2026.07.4,12,0,0,0,164.86833333333334,194.5835,64.06083333333333,64.70416666666667,45.68333333333334,5.9525,0.0,0.0
2026-06-26 03:00:00+00:00,worker-service,us-west-2,2026.07.1,12,0,0,0,131.21583333333334,143.76149999999998,53.675000000000004,56.00083333333333,36.744166666666665,9.808333333333334,0.0,0.0
2026-06-26 04:00:00+00:00,api-gateway,ap-south-1,2026.07.3,12,0,0,0,113.52333333333333,136.5315,52.01333333333333,57.5375,42.093333333333334,4.215833333333333,0.0,0.0
2026-06-26 04:00:00+00:00,auth-service,us-east-1,2026.07.4,12,0,0,0,95.33,127.46799999999999,48.16833333333333,54.29916666666667,22.9325,2.2558333333333334,0.0,0.0
2026-06-26 04:00:00+00:00,database-service,us-east-1,2026.07.3,12,0,0,0,73.97166666666666,88.122,57.25833333333333,63.846666666666664,25.645,1.1808333333333334,0.0,0.0
2026-06-26 04:00:00+00:00,notification-service,us-east-1,2026.07.2,12,0,0,0,108.13166666666666,128.27849999999998,43.862500000000004,48.94916666666666,16.926666666666666,3.5241666666666664,0.0,0.0
2026-06-26 04:00:00+00:00,payment-service,ap-south-1,2026.07.2,12,0,0,0,141.56083333333333,166.182,54.67916666666667,59.294999999999995,43.61916666666667,4.961666666666667,0.0,0.0
2026-06-26 04:00:00+00:00,recommendation-service,eu-west-1,2026.07.4,12,0,0,0,164.4025,194.34099999999998,61.005833333333335,65.69500000000001,43.26083333333333,6.6925,0.0,0.0
2026-06-26 04:00:00+00:00,worker-service,eu-west-1,2026.07.1,12,0,0,0,120.56666666666666,137.8585,51.0725,56.905,31.810833333333335,10.811666666666667,0.0,0.0
2026-06-26 05:00:00+00:00,api-gateway,us-east-1,2026.07.3,12,0,0,0,108.62083333333334,124.55199999999999,53.123333333333335,57.705000000000005,36.9775,3.7424999999999997,0.0,0.0
2026-06-26 05:00:00+00:00,auth-service,us-west-2,2026.07.4,12,0,0,0,101.82583333333334,125.29649999999998,47.655833333333334,53.4725,24.829166666666666,1.7383333333333333,0.0,0.0
2026-06-26 05:00:00+00:00,database-service,us-west-2,2026.07.3,12,0,0,0,81.42333333333333,100.726,56.86666666666667,61.821666666666665,32.05083333333334,0.7783333333333333,0.0,0.0
2026-06-26 05:00:00+00:00,notification-service,us-west-2,2026.07.2,12,0,0,0,100.64999999999999,123.04699999999998,44.52166666666667,48.17916666666667,16.044166666666666,2.9966666666666666,0.0,0.0
2026-06-26 05:00:00+00:00,payment-service,us-east-1,2026.07.2,12,0,0,0,142.8925,164.554,53.909166666666664,59.61666666666667,47.12416666666667,4.79,0.0,0.0
2026-06-26 05:00:00+00:00,recommendation-service,ap-south-1,2026.07.4,12,0,0,0,155.49083333333334,185.10799999999998,59.94333333333333,64.9875,39.39083333333333,5.389166666666667,0.0,0.0
2026-06-26 05:00:00+00:00,worker-service,ap-south-1,2026.07.1,12,0,0,0,124.16666666666667,145.89000000000001,51.5025,56.443333333333335,37.28916666666667,10.049999999999999,0.0,0.0
2026-06-26 06:00:00+00:00,api-gateway,us-west-2,2026.07.3,12,0,0,0,112.28333333333335,136.40699999999998,53.29,59.00333333333333,37.155,3.7575,0.0,0.0
2026-06-26 06:00:00+00:00,auth-service,eu-west-1,2026.07.4,12,0,0,0,90.47166666666668,116.56349999999999,48.41583333333333,53.94583333333333,22.445833333333336,2.5933333333333333,0.0,0.0
2026-06-26 06:00:00+00:00,database-service,eu-west-1,2026.07.3,12,0,0,0,72.915,85.92599999999999,60.46,62.425000000000004,28.834166666666665,1.6516666666666666,0.0,0.0
2026-06-26 06:00:00+00:00,notification-service,eu-west-1,2026.07.2,12,0,0,0,101.32416666666667,113.1485,44.376666666666665,50.17166666666666,19.026666666666667,2.561666666666667,0.0,0.0
2026-06-26 06:00:00+00:00,payment-service,us-west-2,2026.07.2,12,0,0,0,140.7525,184.525,56.865833333333335,61.00833333333333,47.48666666666667,5.709166666666667,0.0,0.0
2026-06-26 06:00:00+00:00,recommendation-service,us-east-1,2026.07.4,12,0,0,0,165.91416666666666,191.5325,59.565,66.6475,42.721666666666664,6.334166666666667,0.0,0.0
2026-06-26 06:00:00+00:00,worker-service,us-east-1,2026.07.1,12,0,0,0,127.05,145.5375,53.75333333333333,57.767500000000005,35.31166666666667,9.602500000000001,0.0,0.0
2026-06-26 07:00:00+00:00,api-gateway,eu-west-1,2026.07.3,12,0,0,0,114.66416666666667,132.5005,54.373333333333335,57.9175,37.49666666666666,3.5483333333333333,0.0,0.0
2026-06-26 07:00:00+00:00,auth-service,ap-south-1,2026.07.4,12,0,0,0,96.53833333333334,117.44049999999999,48.37416666666667,54.95083333333333,23.877499999999998,1.6175,0.0,0.0
2026-06-26 07:00:00+00:00,database-service,ap-south-1,2026.07.3,12,0,0,0,74.53083333333333,103.66149999999999,57.23333333333333,63.145,28.940833333333334,1.6141666666666667,0.0,0.0
2026-06-26 07:00:00+00:00,notification-service,ap-south-1,2026.07.2,12,0,0,0,103.64083333333333,123.8525,43.92583333333334,51.39833333333333,19.8475,3.2466666666666666,0.0,0.0
2026-06-26 07:00:00+00:00,payment-service,eu-west-1,2026.07.2,12,0,0,0,151.71583333333334,169.6435,57.1575,61.21,47.19583333333333,5.2725,0.0,0.0
2026-06-26 07:00:00+00:00,recommendation-service,us-west-2,2026.07.4,12,0,0,0,162.23416666666665,185.4325,62.00833333333333,64.50083333333333,42.31166666666667,6.488333333333333,0.0,0.0
2026-06-26 07:00:00+00:00,worker-service,us-west-2,2026.07.1,12,0,0,0,110.3675,133.09099999999998,53.32666666666666,56.975,34.45916666666667,9.954166666666667,0.0,0.0
2026-06-26 08:00:00+00:00,api-gateway,ap-south-1,2026.07.3,12,0,0,0,99.125,128.04049999999998,52.02666666666667,59.12166666666667,37.2325,2.766666666666667,0.0,0.0
2026-06-26 08:00:00+00:00,auth-service,us-east-1,2026.07.4,12,0,0,0,106.70333333333333,133.12650000000002,47.387499999999996,54.245,24.64833333333333,1.9891666666666667,0.0,0.0
2026-06-26 08:00:00+00:00,database-service,us-east-1,2026.07.3,12,0,0,0,87.65333333333332,109.98499999999999,57.109166666666674,63.27333333333333,26.9575,0.9133333333333334,0.0,0.0
2026-06-26 08:00:00+00:00,notification-service,us-east-1,2026.07.2,12,0,0,0,101.73,122.0575,45.66416666666667,49.1325,16.749166666666667,1.8416666666666668,0.0,0.0
2026-06-26 08:00:00+00:00,payment-service,ap-south-1,2026.07.2,12,0,0,0,144.865,169.613,54.931666666666665,59.62,44.785833333333336,4.7058333333333335,0.0,0.0
2026-06-26 08:00:00+00:00,recommendation-service,eu-west-1,2026.07.4,12,0,0,0,162.80833333333334,186.8065,61.07583333333333,66.64,41.13166666666667,5.1575,0.0,0.0
2026-06-26 08:00:00+00:00,worker-service,eu-west-1,2026.07.1,12,0,0,0,129.54333333333332,153.54899999999998,53.00583333333333,57.20916666666667,35.78666666666667,10.227500000000001,0.0,0.0
2026-06-26 09:00:00+00:00,api-gateway,us-east-1,2026.07.3,12,0,0,0,111.04666666666667,144.3165,51.05833333333334,57.607499999999995,38.99166666666667,4.308333333333334,0.0,0.0
2026-06-26 09:00:00+00:00,auth-service,us-west-2,2026.07.4,12,0,0,0,98.94166666666666,122.428,48.630833333333335,53.57333333333333,22.751666666666665,2.385,0.0,0.0
2026-06-26 09:00:00+00:00,database-service,us-west-2,2026.07.3,12,0,0,0,68.515,92.42699999999999,58.05166666666667,63.38666666666666,30.23166666666667,1.2016666666666667,0.0,0.0
2026-06-26 09:00:00+00:00,notification-service,us-west-2,2026.07.2,12,0,0,0,100.17333333333333,118.7535,46.04833333333334,50.73416666666666,17.454166666666666,2.6566666666666667,0.0,0.0
2026-06-26 09:00:00+00:00,payment-service,us-east-1,2026.07.2,12,0,0,0,151.19,171.24149999999997,54.86166666666667,59.69166666666666,44.987500000000004,5.802499999999999,0.0,0.0
2026-06-26 09:00:00+00:00,recommendation-service,ap-south-1,2026.07.4,12,0,0,0,168.94416666666666,203.617,61.79916666666667,65.93083333333333,41.094166666666666,6.3875,0.0,0.0
2026-06-26 09:00:00+00:00,worker-service,ap-south-1,2026.07.1,12,0,0,0,128.59916666666666,152.0865,51.105,57.83416666666667,36.93083333333333,9.988333333333333,0.0,0.0
2026-06-26 10:00:00+00:00,api-gateway,us-west-2,2026.07.3,12,0,0,0,102.33749999999999,134.719,52.050000000000004,58.30083333333334,39.2725,4.381666666666667,0.0,0.0
2026-06-26 10:00:00+00:00,auth-service,eu-west-1,2026.07.4,12,0,1,0,95.24916666666667,121.386,45.60583333333333,53.009166666666665,23.459999999999997,2.966666666666667,0.0,0.08333333333333333
2026-06-26 10:00:00+00:00,database-service,eu-west-1,2026.07.3,12,0,0,0,70.84166666666667,87.871,57.873333333333335,65.15666666666667,24.5625,1.4583333333333333,0.0,0.0
2026-06-26 10:00:00+00:00,notification-service,eu-west-1,2026.07.2,12,0,0,0,105.71499999999999,121.666,44.04,49.385,19.235,2.5741666666666667,0.0,0.0
2026-06-26 10:00:00+00:00,payment-service,us-west-2,2026.07.2,12,0,0,0,147.67249999999999,172.79399999999998,56.78916666666667,58.96,47.62166666666667,4.5825000000000005,0.0,0.0
2026-06-26 10:00:00+00:00,recommendation-service,us-east-1,2026.07.4,12,0,0,0,167.81583333333333,197.69849999999997,61.96333333333333,66.90083333333332,41.18,5.495,0.0,0.0
2026-06-26 10:00:00+00:00,worker-service,us-east-1,2026.07.1,12,0,0,0,134.2325,153.67,53.80416666666667,58.07583333333333,36.92,10.573333333333332,0.0,0.0
2026-06-26 11:00:00+00:00,api-gateway,eu-west-1,2026.07.3,12,0,0,0,107.52083333333333,141.981,51.649166666666666,57.22833333333333,41.251666666666665,4.661666666666666,0.0,0.0
2026-06-26 11:00:00+00:00,auth-service,ap-south-1,2026.07.4,12,0,0,0,89.7625,110.93499999999999,47.074999999999996,54.435,22.855833333333333,2.1783333333333332,0.0,0.0
2026-06-26 11:00:00+00:00,database-service,ap-south-1,2026.07.3,12,0,0,0,79.13916666666667,105.98100000000001,57.3775,63.275,26.1575,1.2141666666666666,0.0,0.0
2026-06-26 11:00:00+00:00,notification-service,ap-south-1,2026.07.2,12,0,0,0,113.37083333333334,143.855,45.0075,49.64000000000001,17.604166666666668,3.1125000000000003,0.0,0.0
2026-06-26 11:00:00+00:00,payment-service,eu-west-1,2026.07.2,12,0,0,0,148.09166666666667,160.1815,56.15,59.89833333333333,45.21,6.349166666666666,0.0,0.0
2026-06-26 11:00:00+00:00,recommendation-service,us-west-2,2026.07.4,12,0,0,0,158.58916666666667,180.9795,60.84166666666667,65.97416666666668,43.0525,5.3475,0.0,0.0
2026-06-26 11:00:00+00:00,worker-service,us-west-2,2026.07.1,12,0,0,0,119.90583333333332,149.799,54.07,56.928333333333335,39.66166666666667,8.760833333333332,0.0,0.0
2026-06-26 12:00:00+00:00,api-gateway,ap-south-1,2026.07.3,12,0,0,0,109.9875,138.062,53.66583333333333,59.442499999999995,34.972500000000004,4.115,0.0,0.0
2026-06-26 12:00:00+00:00,auth-service,us-east-1,2026.07.4,12,0,1,0,107.02749999999999,137.1035,48.11333333333334,53.473333333333336,23.864166666666666,1.9375,0.0,0.08333333333333333
2026-06-26 12:00:00+00:00,database-service,us-east-1,2026.07.3,12,0,0,0,71.38666666666667,101.63749999999999,58.2775,62.35916666666666,25.381666666666664,0.7933333333333333,0.0,0.0
2026-06-26 12:00:00+00:00,notification-service,us-east-1,2026.07.2,12,0,0,0,107.695,137.178,42.068333333333335,51.655,19.3275,2.1725,0.0,0.0
2026-06-26 12:00:00+00:00,payment-service,ap-south-1,2026.07.2,12,0,0,0,141.77916666666667,170.577,55.63916666666666,58.86166666666667,44.77166666666667,6.014166666666667,0.0,0.0
2026-06-26 12:00:00+00:00,recommendation-service,eu-west-1,2026.07.4,12,0,0,0,160.73,182.571,61.284166666666664,65.77916666666667,42.2825,6.421666666666667,0.0,0.0
2026-06-26 12:00:00+00:00,worker-service,eu-west-1,2026.07.1,12,0,0,0,126.24583333333334,167.2765,49.95083333333333,57.45333333333334,37.93666666666667,9.555833333333334,0.0,0.0
2026-06-26 13:00:00+00:00,api-gateway,us-east-1,2026.07.3,12,0,0,0,112.58666666666666,139.751,53.5275,58.8225,37.07,4.640833333333333,0.0,0.0
2026-06-26 13:00:00+00:00,auth-service,us-west-2,2026.07.4,12,0,0,0,94.14333333333333,114.90099999999998,45.854166666666664,53.04833333333334,25.305000000000003,2.285,0.0,0.0
2026-06-26 13:00:00+00:00,database-service,us-west-2,2026.07.3,12,0,0,0,69.7175,88.5605,56.14166666666667,61.23916666666667,27.015833333333333,2.1325,0.0,0.0
2026-06-26 13:00:00+00:00,notification-service,us-west-2,2026.07.2,12,0,0,0,96.35666666666667,112.2635,45.255,49.711666666666666,17.360833333333336,3.5208333333333335,0.0,0.0
2026-06-26 13:00:00+00:00,payment-service,us-east-1,2026.07.2,12,0,0,0,136.205,160.39149999999998,54.87166666666667,60.32833333333334,44.79833333333334,4.4783333333333335,0.0,0.0
2026-06-26 13:00:00+00:00,recommendation-service,ap-south-1,2026.07.4,12,0,0,0,162.68666666666667,182.31799999999998,61.30416666666667,64.42166666666667,42.05416666666667,6.344166666666666,0.0,0.0
2026-06-26 13:00:00+00:00,worker-service,ap-south-1,2026.07.1,12,0,0,0,125.23833333333334,150.69199999999998,52.75833333333333,57.66083333333333,34.94916666666666,9.456666666666667,0.0,0.0
2026-06-26 14:00:00+00:00,api-gateway,us-west-2,2026.07.3,12,0,0,0,112.90583333333335,133.429,51.1525,56.990833333333335,36.62583333333333,3.3249999999999997,0.0,0.0
2026-06-26 14:00:00+00:00,auth-service,eu-west-1,2026.07.4,12,0,1,0,102.90249999999999,119.0945,47.61000000000001,54.59,26.20583333333333,2.875833333333334,0.0,0.08333333333333333
2026-06-26 14:00:00+00:00,database-service,eu-west-1,2026.07.3,12,0,0,0,79.37333333333333,113.02799999999999,58.30083333333334,62.583333333333336,29.456666666666667,1.3375000000000001,0.0,0.0
2026-06-26 14:00:00+00:00,notification-service,eu-west-1,2026.07.2,12,0,0,0,104.46666666666665,131.1965,43.89416666666667,50.32416666666666,18.81,3.375,0.0,0.0
2026-06-26 14:00:00+00:00,payment-service,us-west-2,2026.07.2,12,0,0,0,144.08083333333335,164.723,56.395,59.22833333333333,44.969166666666666,5.199166666666667,0.0,0.0
2026-06-26 14:00:00+00:00,recommendation-service,us-east-1,2026.07.4,12,0,0,0,158.53833333333333,183.12699999999998,61.67083333333333,65.16916666666667,43.67166666666666,5.439166666666666,0.0,0.0
2026-06-26 14:00:00+00:00,worker-service,us-east-1,2026.07.1,12,0,0,0,129.3075,154.8085,54.017500000000005,57.185833333333335,36.22833333333333,10.668333333333335,0.0,0.0
2026-06-26 15:00:00+00:00,api-gateway,eu-west-1,2026.07.3,12,0,0,0,112.64,129.96999999999997,52.8325,58.79083333333333,40.13333333333333,3.7525,0.0,0.0
2026-06-26 15:00:00+00:00,auth-service,ap-south-1,2026.07.4,12,0,0,0,97.06833333333333,111.84949999999999,45.62833333333333,53.86166666666667,27.742500000000003,2.165833333333333,0.0,0.0
2026-06-26 15:00:00+00:00,database-service,ap-south-1,2026.07.3,12,0,0,0,77.36833333333334,101.3685,56.15,61.8125,28.185000000000002,1.2641666666666667,0.0,0.0
2026-06-26 15:00:00+00:00,notification-service,ap-south-1,2026.07.2,12,0,0,0,99.12416666666667,123.93549999999999,45.85333333333333,50.37416666666667,16.049166666666668,1.7158333333333333,0.0,0.0
2026-06-26 15:00:00+00:00,payment-service,eu-west-1,2026.07.2,12,0,0,0,141.90916666666666,170.7045,54.640833333333326,59.46666666666667,44.26083333333333,4.796666666666667,0.0,0.0
2026-06-26 15:00:00+00:00,recommendation-service,us-west-2,2026.07.4,12,0,0,0,171.20000000000002,192.02349999999998,57.91416666666667,65.56333333333333,41.473333333333336,5.233333333333333,0.0,0.0
2026-06-26 15:00:00+00:00,worker-service,us-west-2,2026.07.1,12,0,0,0,121.38416666666666,145.6405,52.169999999999995,56.928333333333335,34.62583333333333,10.237499999999999,0.0,0.0
2026-06-26 16:00:00+00:00,api-gateway,ap-south-1,2026.07.3,12,0,0,0,111.0025,136.357,49.1475,58.75416666666666,39.4275,3.4600000000000004,0.0,0.0
2026-06-26 16:00:00+00:00,auth-service,us-east-1,2026.07.4,12,0,0,0,93.89916666666666,113.42949999999999,48.47833333333333,55.04333333333333,23.540833333333335,2.5883333333333334,0.0,0.0
2026-06-26 16:00:00+00:00,database-service,us-east-1,2026.07.3,12,0,0,0,85.52749999999999,119.78699999999999,59.294999999999995,62.82666666666666,29.013333333333335,1.3691666666666666,0.0,0.0
2026-06-26 16:00:00+00:00,notification-service,us-east-1,2026.07.2,12,0,0,0,106.15249999999999,127.67999999999999,43.47,48.78666666666667,16.224999999999998,3.0658333333333334,0.0,0.0
2026-06-26 16:00:00+00:00,payment-service,ap-south-1,2026.07.2,12,0,0,0,153.95166666666668,184.8765,57.001666666666665,59.26083333333333,43.80083333333334,5.091666666666667,0.0,0.0
2026-06-26 16:00:00+00:00,recommendation-service,eu-west-1,2026.07.4,12,0,0,0,171.29999999999998,196.203,63.181666666666665,66.32333333333334,40.156666666666666,5.244166666666667,0.0,0.0
2026-06-26 16:00:00+00:00,worker-service,eu-west-1,2026.07.1,12,0,0,0,118.57583333333334,136.2685,51.416666666666664,57.36083333333334,36.1025,10.844999999999999,0.0,0.0
2026-06-26 17:00:00+00:00,api-gateway,us-east-1,2026.07.3,12,0,0,0,100.2975,123.41799999999999,52.595,58.60333333333333,39.369166666666665,3.5316666666666667,0.0,0.0
2026-06-26 17:00:00+00:00,auth-service,us-west-2,2026.07.4,12,0,0,0,95.7975,122.632,48.855,53.05833333333334,26.992500000000003,1.6866666666666665,0.0,0.0
2026-06-26 17:00:00+00:00,database-service,us-west-2,2026.07.3,12,0,0,0,77.45166666666667,112.49299999999997,59.1875,61.74916666666667,28.143333333333334,1.305,0.0,0.0
2026-06-26 17:00:00+00:00,notification-service,us-west-2,2026.07.2,12,0,0,0,104.0425,122.098,44.07916666666667,50.18333333333334,20.601666666666667,3.0591666666666666,0.0,0.0
2026-06-26 17:00:00+00:00,payment-service,us-east-1,2026.07.2,12,0,0,0,139.71333333333334,153.6775,56.39166666666667,59.44083333333333,45.99,4.069166666666667,0.0,0.0
2026-06-26 17:00:00+00:00,recommendation-service,ap-south-1,2026.07.4,12,0,0,0,174.22583333333333,190.061,61.13916666666666,66.6875,42.18,5.776666666666667,0.0,0.0
